h[m], water_content[-], rel_perm[-]
  4.522523,   0.079978,   0.002662
  4.531532,   0.079952,   0.002653
  4.540541,   0.079926,   0.002644
  4.549550,   0.079899,   0.002635
  4.558559,   0.079873,   0.002626
  4.567568,   0.079847,   0.002618
  4.576577,   0.079821,   0.002609
  4.585586,   0.079795,   0.002600
  4.594595,   0.079769,   0.002592
  4.603604,   0.079744,   0.002583
  4.612613,   0.079718,   0.002575
  4.621622,   0.079693,   0.002566
  4.630631,   0.079667,   0.002558
  4.639640,   0.079642,   0.002550
  4.648649,   0.079617,   0.002541
  4.657658,   0.079591,   0.002533
  4.666667,   0.079566,   0.002525
  4.675676,   0.079541,   0.002517
  4.684685,   0.079517,   0.002509
  4.693694,   0.079492,   0.002501
  4.702703,   0.079467,   0.002493
  4.711712,   0.079443,   0.002485
  4.720721,   0.079418,   0.002477
  4.729730,   0.079394,   0.002469
  4.738739,   0.079369,   0.002461
  4.747748,   0.079345,   0.002453
  4.756757,   0.079321,   0.002445
  4.765766,   0.079297,   0.002437
  4.774775,   0.079273,   0.002430
  4.783784,   0.079249,   0.002422
  4.792793,   0.079225,   0.002414
  4.801802,   0.079201,   0.002407
  4.810811,   0.079178,   0.002399
  4.819820,   0.079154,   0.002392
  4.828829,   0.079131,   0.002384
  4.837838,   0.079107,   0.002377
  4.846847,   0.079084,   0.002369
  4.855856,   0.079061,   0.002362
  4.864865,   0.079038,   0.002355
  4.873874,   0.079015,   0.002347
  4.882883,   0.078992,   0.002340
  4.891892,   0.078969,   0.002333
  4.900901,   0.078946,   0.002326
  4.909910,   0.078923,   0.002318
  4.918919,   0.078900,   0.002311
  4.927928,   0.078878,   0.002304
  4.936937,   0.078855,   0.002297
  4.945946,   0.078833,   0.002290
  4.954955,   0.078810,   0.002283
  4.963964,   0.078788,   0.002276
  4.972973,   0.078766,   0.002269
  4.981982,   0.078744,   0.002262
  4.990991,   0.078722,   0.002255
  5.000000,   0.078700,   0.002249
  5.009009,   0.078678,   0.002242
  5.018018,   0.078656,   0.002235
  5.027027,   0.078634,   0.002228
  5.036036,   0.078613,   0.002222
  5.045045,   0.078591,   0.002215
  5.054054,   0.078569,   0.002208
  5.063063,   0.078548,   0.002202
  5.072072,   0.078527,   0.002195
  5.081081,   0.078505,   0.002189
  5.090090,   0.078484,   0.002182
  5.099099,   0.078463,   0.002176
  5.108108,   0.078442,   0.002169
  5.117117,   0.078421,   0.002163
  5.126126,   0.078400,   0.002156
  5.135135,   0.078379,   0.002150
  5.144144,   0.078358,   0.002144
  5.153153,   0.078337,   0.002137
  5.162162,   0.078317,   0.002131
  5.171171,   0.078296,   0.002125
  5.180180,   0.078275,   0.002119
  5.189189,   0.078255,   0.002113
  5.198198,   0.078234,   0.002106
  5.207207,   0.078214,   0.002100
  5.216216,   0.078194,   0.002094
  5.225225,   0.078174,   0.002088
  5.234234,   0.078153,   0.002082
  5.243243,   0.078133,   0.002076
  5.252252,   0.078113,   0.002070
  5.261261,   0.078093,   0.002064
  5.270270,   0.078073,   0.002058
  5.279279,   0.078054,   0.002052
  5.288288,   0.078034,   0.002046
  5.297297,   0.078014,   0.002041
  5.306306,   0.077994,   0.002035
  5.315315,   0.077975,   0.002029
  5.324324,   0.077955,   0.002023
  5.333333,   0.077936,   0.002017
  5.342342,   0.077916,   0.002012
  5.351351,   0.077897,   0.002006
  5.360360,   0.077878,   0.002000
  5.369369,   0.077859,   0.001995
  5.378378,   0.077839,   0.001989
  5.387387,   0.077820,   0.001984
  5.396396,   0.077801,   0.001978
  5.405405,   0.077782,   0.001972
  5.414414,   0.077763,   0.001967
  5.423423,   0.077745,   0.001961
  5.432432,   0.077726,   0.001956
  5.441441,   0.077707,   0.001951
  5.450450,   0.077688,   0.001945
  5.459459,   0.077670,   0.001940
  5.468468,   0.077651,   0.001934
  5.477477,   0.077633,   0.001929
  5.486486,   0.077614,   0.001924
  5.495495,   0.077596,   0.001918
  5.504505,   0.077578,   0.001913
  5.513514,   0.077559,   0.001908
  5.522523,   0.077541,   0.001903
  5.531532,   0.077523,   0.001897
  5.540541,   0.077505,   0.001892
  5.549550,   0.077487,   0.001887
  5.558559,   0.077469,   0.001882
  5.567568,   0.077451,   0.001877
  5.576577,   0.077433,   0.001872
  5.585586,   0.077415,   0.001867
  5.594595,   0.077397,   0.001862
  5.603604,   0.077380,   0.001857
  5.612613,   0.077362,   0.001852
  5.621622,   0.077344,   0.001847
  5.630631,   0.077327,   0.001842
  5.639640,   0.077309,   0.001837
  5.648649,   0.077292,   0.001832
  5.657658,   0.077274,   0.001827
  5.666667,   0.077257,   0.001822
  5.675676,   0.077240,   0.001817
  5.684685,   0.077222,   0.001812
  5.693694,   0.077205,   0.001808
  5.702703,   0.077188,   0.001803
  5.711712,   0.077171,   0.001798
  5.720721,   0.077154,   0.001793
  5.729730,   0.077137,   0.001788
  5.738739,   0.077120,   0.001784
  5.747748,   0.077103,   0.001779
  5.756757,   0.077086,   0.001774
  5.765766,   0.077069,   0.001770
  5.774775,   0.077053,   0.001765
  5.783784,   0.077036,   0.001760
  5.792793,   0.077019,   0.001756
  5.801802,   0.077003,   0.001751
  5.810811,   0.076986,   0.001747
  5.819820,   0.076970,   0.001742
  5.828829,   0.076953,   0.001738
  5.837838,   0.076937,   0.001733
  5.846847,   0.076920,   0.001729
  5.855856,   0.076904,   0.001724
  5.864865,   0.076888,   0.001720
  5.873874,   0.076872,   0.001715
  5.882883,   0.076856,   0.001711
  5.891892,   0.076839,   0.001707
  5.900901,   0.076823,   0.001702
  5.909910,   0.076807,   0.001698
  5.918919,   0.076791,   0.001693
  5.927928,   0.076775,   0.001689
  5.936937,   0.076759,   0.001685
  5.945946,   0.076744,   0.001681
  5.954955,   0.076728,   0.001676
  5.963964,   0.076712,   0.001672
  5.972973,   0.076696,   0.001668
  5.981982,   0.076681,   0.001664
  5.990991,   0.076665,   0.001659
  6.000000,   0.076649,   0.001655
  6.009009,   0.076634,   0.001651
  6.018018,   0.076618,   0.001647
  6.027027,   0.076603,   0.001643
  6.036036,   0.076588,   0.001639
  6.045045,   0.076572,   0.001634
  6.054054,   0.076557,   0.001630
  6.063063,   0.076542,   0.001626
  6.072072,   0.076526,   0.001622
  6.081081,   0.076511,   0.001618
  6.090090,   0.076496,   0.001614
  6.099099,   0.076481,   0.001610
  6.108108,   0.076466,   0.001606
  6.117117,   0.076451,   0.001602
  6.126126,   0.076436,   0.001598
  6.135135,   0.076421,   0.001594
  6.144144,   0.076406,   0.001590
  6.153153,   0.076391,   0.001587
  6.162162,   0.076376,   0.001583
  6.171171,   0.076362,   0.001579
  6.180180,   0.076347,   0.001575
  6.189189,   0.076332,   0.001571
  6.198198,   0.076318,   0.001567
  6.207207,   0.076303,   0.001563
  6.216216,   0.076288,   0.001560
  6.225225,   0.076274,   0.001556
  6.234234,   0.076259,   0.001552
  6.243243,   0.076245,   0.001548
  6.252252,   0.076231,   0.001544
  6.261261,   0.076216,   0.001541
  6.270270,   0.076202,   0.001537
  6.279279,   0.076188,   0.001533
  6.288288,   0.076173,   0.001530
  6.297297,   0.076159,   0.001526
  6.306306,   0.076145,   0.001522
  6.315315,   0.076131,   0.001519
  6.324324,   0.076117,   0.001515
  6.333333,   0.076103,   0.001511
  6.342342,   0.076089,   0.001508
  6.351351,   0.076075,   0.001504
  6.360360,   0.076061,   0.001501
  6.369369,   0.076047,   0.001497
  6.378378,   0.076033,   0.001493
  6.387387,   0.076019,   0.001490
  6.396396,   0.076005,   0.001486
  6.405405,   0.075991,   0.001483
  6.414414,   0.075978,   0.001479
  6.423423,   0.075964,   0.001476
  6.432432,   0.075950,   0.001472
  6.441441,   0.075937,   0.001469
  6.450450,   0.075923,   0.001466
  6.459459,   0.075910,   0.001462
  6.468468,   0.075896,   0.001459
  6.477477,   0.075883,   0.001455
  6.486486,   0.075869,   0.001452
  6.495495,   0.075856,   0.001448
  6.504505,   0.075842,   0.001445
  6.513514,   0.075829,   0.001442
  6.522523,   0.075816,   0.001438
  6.531532,   0.075802,   0.001435
  6.540541,   0.075789,   0.001432
  6.549550,   0.075776,   0.001428
  6.558559,   0.075763,   0.001425
  6.567568,   0.075750,   0.001422
  6.576577,   0.075737,   0.001419
  6.585586,   0.075724,   0.001415
  6.594595,   0.075710,   0.001412
  6.603604,   0.075697,   0.001409
  6.612613,   0.075685,   0.001406
  6.621622,   0.075672,   0.001402
  6.630631,   0.075659,   0.001399
  6.639640,   0.075646,   0.001396
  6.648649,   0.075633,   0.001393
  6.657658,   0.075620,   0.001390
  6.666667,   0.075607,   0.001387
  6.675676,   0.075595,   0.001383
  6.684685,   0.075582,   0.001380
  6.693694,   0.075569,   0.001377
  6.702703,   0.075557,   0.001374
  6.711712,   0.075544,   0.001371
  6.720721,   0.075532,   0.001368
  6.729730,   0.075519,   0.001365
  6.738739,   0.075506,   0.001362
  6.747748,   0.075494,   0.001359
  6.756757,   0.075482,   0.001356
  6.765766,   0.075469,   0.001353
  6.774775,   0.075457,   0.001350
  6.783784,   0.075444,   0.001347
  6.792793,   0.075432,   0.001344
  6.801802,   0.075420,   0.001341
  6.810811,   0.075408,   0.001338
  6.819820,   0.075395,   0.001335
  6.828829,   0.075383,   0.001332
  6.837838,   0.075371,   0.001329
  6.846847,   0.075359,   0.001326
  6.855856,   0.075347,   0.001323
  6.864865,   0.075335,   0.001320
  6.873874,   0.075323,   0.001317
  6.882883,   0.075311,   0.001314
  6.891892,   0.075299,   0.001311
  6.900901,   0.075287,   0.001308
  6.909910,   0.075275,   0.001305
  6.918919,   0.075263,   0.001303
  6.927928,   0.075251,   0.001300
  6.936937,   0.075239,   0.001297
  6.945946,   0.075227,   0.001294
  6.954955,   0.075215,   0.001291
  6.963964,   0.075204,   0.001288
