h[m], water_content[-], rel_perm[-]
  2.189189,   0.187232,   0.357650
  2.198198,   0.186991,   0.356975
  2.207207,   0.186751,   0.356304
  2.216216,   0.186512,   0.355636
  2.225225,   0.186275,   0.354972
  2.234234,   0.186040,   0.354312
  2.243243,   0.185806,   0.353656
  2.252252,   0.185573,   0.353003
  2.261261,   0.185342,   0.352354
  2.270270,   0.185111,   0.351708
  2.279279,   0.184883,   0.351066
  2.288288,   0.184655,   0.350428
  2.297297,   0.184429,   0.349793
  2.306306,   0.184205,   0.349161
  2.315315,   0.183981,   0.348533
  2.324324,   0.183759,   0.347908
  2.333333,   0.183538,   0.347287
  2.342342,   0.183319,   0.346669
  2.351351,   0.183100,   0.346054
  2.360360,   0.182883,   0.345442
  2.369369,   0.182667,   0.344834
  2.378378,   0.182453,   0.344229
  2.387387,   0.182239,   0.343627
  2.396396,   0.182027,   0.343028
  2.405405,   0.181816,   0.342433
  2.414414,   0.181606,   0.341840
  2.423423,   0.181397,   0.341251
  2.432432,   0.181190,   0.340665
  2.441441,   0.180983,   0.340081
  2.450450,   0.180778,   0.339501
  2.459459,   0.180574,   0.338923
  2.468468,   0.180371,   0.338349
  2.477477,   0.180169,   0.337777
  2.486486,   0.179968,   0.337209
  2.495495,   0.179768,   0.336643
  2.504505,   0.179569,   0.336080
  2.513514,   0.179372,   0.335520
  2.522523,   0.179175,   0.334963
  2.531532,   0.178979,   0.334408
  2.540541,   0.178785,   0.333857
  2.549550,   0.178591,   0.333308
  2.558559,   0.178399,   0.332761
  2.567568,   0.178208,   0.332218
  2.576577,   0.178017,   0.331677
  2.585586,   0.177828,   0.331139
  2.594595,   0.177639,   0.330603
  2.603604,   0.177452,   0.330070
  2.612613,   0.177265,   0.329539
  2.621622,   0.177080,   0.329012
  2.630631,   0.176895,   0.328486
  2.639640,   0.176711,   0.327963
  2.648649,   0.176529,   0.327443
  2.657658,   0.176347,   0.326925
  2.666667,   0.176166,   0.326410
  2.675676,   0.175986,   0.325897
  2.684685,   0.175807,   0.325386
  2.693694,   0.175629,   0.324878
  2.702703,   0.175451,   0.324372
  2.711712,   0.175275,   0.323869
  2.720721,   0.175100,   0.323368
  2.729730,   0.174925,   0.322869
  2.738739,   0.174751,   0.322373
  2.747748,   0.174578,   0.321879
  2.756757,   0.174406,   0.321387
  2.765766,   0.174235,   0.320897
  2.774775,   0.174064,   0.320410
  2.783784,   0.173895,   0.319925
  2.792793,   0.173726,   0.319442
  2.801802,   0.173558,   0.318961
  2.810811,   0.173391,   0.318483
  2.819820,   0.173225,   0.318007
  2.828829,   0.173059,   0.317532
  2.837838,   0.172895,   0.317060
  2.846847,   0.172731,   0.316590
  2.855856,   0.172568,   0.316123
  2.864865,   0.172405,   0.315657
  2.873874,   0.172244,   0.315193
  2.882883,   0.172083,   0.314731
  2.891892,   0.171923,   0.314272
  2.900901,   0.171763,   0.313814
  2.909910,   0.171605,   0.313359
  2.918919,   0.171447,   0.312905
  2.927928,   0.171290,   0.312453
  2.936937,   0.171133,   0.312004
  2.945946,   0.170978,   0.311556
  2.954955,   0.170823,   0.311110
  2.963964,   0.170668,   0.310666
  2.972973,   0.170515,   0.310224
  2.981982,   0.170362,   0.309784
  2.990991,   0.170210,   0.309346
  3.000000,   0.170058,   0.308910
  3.009009,   0.169908,   0.308475
  3.018018,   0.169757,   0.308043
  3.027027,   0.169608,   0.307612
  3.036036,   0.169459,   0.307183
  3.045045,   0.169311,   0.306756
  3.054054,   0.169164,   0.306330
  3.063063,   0.169017,   0.305907
  3.072072,   0.168871,   0.305485
  3.081081,   0.168725,   0.305065
  3.090090,   0.168581,   0.304646
  3.099099,   0.168436,   0.304230
  3.108108,   0.168293,   0.303815
  3.117117,   0.168150,   0.303402
  3.126126,   0.168008,   0.302990
  3.135135,   0.167866,   0.302580
  3.144144,   0.167725,   0.302172
  3.153153,   0.167584,   0.301766
  3.162162,   0.167444,   0.301361
  3.171171,   0.167305,   0.300958
  3.180180,   0.167166,   0.300556
  3.189189,   0.167028,   0.300156
  3.198198,   0.166891,   0.299758
  3.207207,   0.166754,   0.299361
  3.216216,   0.166618,   0.298966
  3.225225,   0.166482,   0.298572
  3.234234,   0.166347,   0.298180
  3.243243,   0.166212,   0.297790
  3.252252,   0.166078,   0.297401
  3.261261,   0.165945,   0.297013
  3.270270,   0.165812,   0.296627
  3.279279,   0.165679,   0.296243
  3.288288,   0.165548,   0.295860
  3.297297,   0.165416,   0.295479
  3.306306,   0.165286,   0.295099
  3.315315,   0.165155,   0.294720
  3.324324,   0.165026,   0.294344
  3.333333,   0.164897,   0.293968
  3.342342,   0.164768,   0.293594
  3.351351,   0.164640,   0.293221
  3.360360,   0.164513,   0.292850
  3.369369,   0.164385,   0.292480
  3.378378,   0.164259,   0.292112
  3.387387,   0.164133,   0.291745
  3.396396,   0.164007,   0.291379
  3.405405,   0.163883,   0.291015
  3.414414,   0.163758,   0.290652
  3.423423,   0.163634,   0.290291
  3.432432,   0.163511,   0.289931
  3.441441,   0.163388,   0.289572
  3.450450,   0.163265,   0.289215
  3.459459,   0.163143,   0.288858
  3.468468,   0.163021,   0.288504
  3.477477,   0.162900,   0.288150
  3.486486,   0.162780,   0.287798
  3.495495,   0.162660,   0.287447
  3.504505,   0.162540,   0.287098
  3.513514,   0.162421,   0.286749
  3.522523,   0.162302,   0.286402
  3.531532,   0.162184,   0.286057
  3.540541,   0.162066,   0.285712
  3.549550,   0.161949,   0.285369
  3.558559,   0.161832,   0.285027
  3.567568,   0.161715,   0.284686
  3.576577,   0.161599,   0.284347
  3.585586,   0.161484,   0.284009
  3.594595,   0.161369,   0.283671
  3.603604,   0.161254,   0.283336
  3.612613,   0.161140,   0.283001
  3.621622,   0.161026,   0.282667
  3.630631,   0.160913,   0.282335
  3.639640,   0.160800,   0.282004
  3.648649,   0.160687,   0.281674
  3.657658,   0.160575,   0.281345
  3.666667,   0.160463,   0.281018
  3.675676,   0.160352,   0.280691
  3.684685,   0.160241,   0.280366
  3.693694,   0.160131,   0.280042
  3.702703,   0.160021,   0.279719
  3.711712,   0.159911,   0.279397
  3.720721,   0.159802,   0.279076
  3.729730,   0.159693,   0.278757
  3.738739,   0.159585,   0.278438
  3.747748,   0.159477,   0.278121
  3.756757,   0.159369,   0.277804
  3.765766,   0.159262,   0.277489
  3.774775,   0.159155,   0.277175
  3.783784,   0.159049,   0.276862
  3.792793,   0.158943,   0.276549
  3.801802,   0.158837,   0.276238
  3.810811,   0.158732,   0.275929
  3.819820,   0.158627,   0.275620
  3.828829,   0.158522,   0.275312
  3.837838,   0.158418,   0.275005
  3.846847,   0.158314,   0.274699
  3.855856,   0.158211,   0.274394
  3.864865,   0.158108,   0.274091
  3.873874,   0.158005,   0.273788
  3.882883,   0.157903,   0.273486
  3.891892,   0.157801,   0.273186
  3.900901,   0.157699,   0.272886
  3.909910,   0.157598,   0.272587
  3.918919,   0.157497,   0.272290
  3.927928,   0.157396,   0.271993
  3.936937,   0.157296,   0.271697
  3.945946,   0.157196,   0.271402
  3.954955,   0.157097,   0.271109
  3.963964,   0.156998,   0.270816
  3.972973,   0.156899,   0.270524
  3.981982,   0.156800,   0.270233
  3.990991,   0.156702,   0.269943
  4.000000,   0.156604,   0.269654
  4.009009,   0.156507,   0.269366
  4.018018,   0.156410,   0.269078
  4.027027,   0.156313,   0.268792
  4.036036,   0.156217,   0.268507
  4.045045,   0.156121,   0.268222
  4.054054,   0.156025,   0.267939
  4.063063,   0.155929,   0.267656
