h[m], water_content[-], rel_perm[-]
  1.585586,   0.307852,   0.598404
  1.594595,   0.307549,   0.597291
  1.603604,   0.307249,   0.596183
  1.612613,   0.306950,   0.595083
  1.621622,   0.306652,   0.593989
  1.630631,   0.306356,   0.592902
  1.639640,   0.306062,   0.591822
  1.648649,   0.305770,   0.590747
  1.657658,   0.305479,   0.589680
  1.666667,   0.305190,   0.588618
  1.675676,   0.304902,   0.587563
  1.684685,   0.304616,   0.586514
  1.693694,   0.304331,   0.585471
  1.702703,   0.304048,   0.584434
  1.711712,   0.303767,   0.583404
  1.720721,   0.303487,   0.582379
  1.729730,   0.303208,   0.581360
  1.738739,   0.302931,   0.580347
  1.747748,   0.302656,   0.579340
  1.756757,   0.302382,   0.578339
  1.765766,   0.302109,   0.577343
  1.774775,   0.301838,   0.576353
  1.783784,   0.301568,   0.575368
  1.792793,   0.301300,   0.574390
  1.801802,   0.301033,   0.573416
  1.810811,   0.300767,   0.572448
  1.819820,   0.300503,   0.571486
  1.828829,   0.300240,   0.570528
  1.837838,   0.299979,   0.569576
  1.846847,   0.299719,   0.568630
  1.855856,   0.299460,   0.567688
  1.864865,   0.299202,   0.566752
  1.873874,   0.298946,   0.565820
  1.882883,   0.298691,   0.564894
  1.891892,   0.298438,   0.563973
  1.900901,   0.298185,   0.563057
  1.909910,   0.297934,   0.562145
  1.918919,   0.297684,   0.561239
  1.927928,   0.297436,   0.560337
  1.936937,   0.297188,   0.559441
  1.945946,   0.296942,   0.558549
  1.954955,   0.296697,   0.557661
  1.963964,   0.296454,   0.556779
  1.972973,   0.296211,   0.555901
  1.981982,   0.295970,   0.555027
  1.990991,   0.295729,   0.554158
  2.000000,   0.295490,   0.553294
  2.009009,   0.295253,   0.552434
  2.018018,   0.295016,   0.551578
  2.027027,   0.294780,   0.550727
  2.036036,   0.294546,   0.549881
  2.045045,   0.294312,   0.549038
  2.054054,   0.294080,   0.548200
  2.063063,   0.293849,   0.547366
  2.072072,   0.293619,   0.546537
  2.081081,   0.293390,   0.545711
  2.090090,   0.293162,   0.544890
  2.099099,   0.292935,   0.544073
  2.108108,   0.292709,   0.543259
  2.117117,   0.292484,   0.542450
  2.126126,   0.292260,   0.541645
  2.135135,   0.292037,   0.540844
  2.144144,   0.291816,   0.540047
  2.153153,   0.291595,   0.539254
  2.162162,   0.291375,   0.538464
  2.171171,   0.291157,   0.537679
  2.180180,   0.290939,   0.536897
  2.189189,   0.290722,   0.536119
  2.198198,   0.290506,   0.535345
  2.207207,   0.290292,   0.534575
  2.216216,   0.290078,   0.533808
  2.225225,   0.289865,   0.533045
  2.234234,   0.289653,   0.532286
  2.243243,   0.289442,   0.531530
  2.252252,   0.289232,   0.530777
  2.261261,   0.289023,   0.530029
  2.270270,   0.288814,   0.529284
  2.279279,   0.288607,   0.528542
  2.288288,   0.288400,   0.527804
  2.297297,   0.288195,   0.527069
  2.306306,   0.287990,   0.526338
  2.315315,   0.287786,   0.525610
  2.324324,   0.287584,   0.524885
  2.333333,   0.287382,   0.524164
  2.342342,   0.287180,   0.523446
  2.351351,   0.286980,   0.522731
  2.360360,   0.286781,   0.522020
  2.369369,   0.286582,   0.521312
  2.378378,   0.286384,   0.520607
  2.387387,   0.286187,   0.519905
  2.396396,   0.285991,   0.519207
  2.405405,   0.285796,   0.518511
  2.414414,   0.285601,   0.517819
  2.423423,   0.285408,   0.517130
  2.432432,   0.285215,   0.516444
  2.441441,   0.285023,   0.515761
  2.450450,   0.284831,   0.515081
  2.459459,   0.284641,   0.514404
  2.468468,   0.284451,   0.513729
  2.477477,   0.284262,   0.513058
  2.486486,   0.284074,   0.512390
  2.495495,   0.283887,   0.511725
  2.504505,   0.283700,   0.511063
  2.513514,   0.283514,   0.510403
  2.522523,   0.283329,   0.509746
  2.531532,   0.283144,   0.509093
  2.540541,   0.282961,   0.508442
  2.549550,   0.282778,   0.507793
  2.558559,   0.282596,   0.507148
  2.567568,   0.282414,   0.506505
  2.576577,   0.282233,   0.505865
  2.585586,   0.282053,   0.505228
  2.594595,   0.281874,   0.504594
  2.603604,   0.281695,   0.503962
  2.612613,   0.281517,   0.503333
  2.621622,   0.281340,   0.502706
  2.630631,   0.281163,   0.502082
  2.639640,   0.280988,   0.501461
  2.648649,   0.280812,   0.500842
  2.657658,   0.280638,   0.500226
  2.666667,   0.280464,   0.499612
