h[m], water_content[-], rel_perm[-]
  1.585586,   0.294691,   0.702296
  1.594595,   0.294474,   0.701546
  1.603604,   0.294258,   0.700801
  1.612613,   0.294043,   0.700059
  1.621622,   0.293829,   0.699322
  1.630631,   0.293617,   0.698590
  1.639640,   0.293406,   0.697861
  1.648649,   0.293196,   0.697136
  1.657658,   0.292987,   0.696415
  1.666667,   0.292779,   0.695698
  1.675676,   0.292573,   0.694986
  1.684685,   0.292367,   0.694277
  1.693694,   0.292163,   0.693572
  1.702703,   0.291960,   0.692870
  1.711712,   0.291758,   0.692173
  1.720721,   0.291557,   0.691479
  1.729730,   0.291357,   0.690789
  1.738739,   0.291158,   0.690103
  1.747748,   0.290961,   0.689420
  1.756757,   0.290764,   0.688741
  1.765766,   0.290568,   0.688066
  1.774775,   0.290374,   0.687394
  1.783784,   0.290180,   0.686726
  1.792793,   0.289988,   0.686061
  1.801802,   0.289796,   0.685399
  1.810811,   0.289606,   0.684741
  1.819820,   0.289416,   0.684086
  1.828829,   0.289228,   0.683435
  1.837838,   0.289040,   0.682787
  1.846847,   0.288854,   0.682142
  1.855856,   0.288668,   0.681501
  1.864865,   0.288483,   0.680863
  1.873874,   0.288300,   0.680228
  1.882883,   0.288117,   0.679596
  1.891892,   0.287935,   0.678967
  1.900901,   0.287754,   0.678342
  1.909910,   0.287574,   0.677719
  1.918919,   0.287395,   0.677100
  1.927928,   0.287216,   0.676483
  1.936937,   0.287039,   0.675870
  1.945946,   0.286863,   0.675260
  1.954955,   0.286687,   0.674652
  1.963964,   0.286512,   0.674048
  1.972973,   0.286338,   0.673446
  1.981982,   0.286165,   0.672847
  1.990991,   0.285993,   0.672252
  2.000000,   0.285821,   0.671659
  2.009009,   0.285651,   0.671068
  2.018018,   0.285481,   0.670481
  2.027027,   0.285312,   0.669896
  2.036036,   0.285144,   0.669314
  2.045045,   0.284976,   0.668735
  2.054054,   0.284810,   0.668159
  2.063063,   0.284644,   0.667585
  2.072072,   0.284479,   0.667014
  2.081081,   0.284315,   0.666445
  2.090090,   0.284151,   0.665879
  2.099099,   0.283988,   0.665316
  2.108108,   0.283826,   0.664755
  2.117117,   0.283665,   0.664197
  2.126126,   0.283504,   0.663641
  2.135135,   0.283345,   0.663088
  2.144144,   0.283186,   0.662537
  2.153153,   0.283027,   0.661989
  2.162162,   0.282870,   0.661443
  2.171171,   0.282713,   0.660899
  2.180180,   0.282556,   0.660358
  2.189189,   0.282401,   0.659820
  2.198198,   0.282246,   0.659283
  2.207207,   0.282092,   0.658749
  2.216216,   0.281938,   0.658218
  2.225225,   0.281785,   0.657689
  2.234234,   0.281633,   0.657162
  2.243243,   0.281482,   0.656637
  2.252252,   0.281331,   0.656114
  2.261261,   0.281181,   0.655594
  2.270270,   0.281031,   0.655076
  2.279279,   0.280883,   0.654560
  2.288288,   0.280734,   0.654047
  2.297297,   0.280587,   0.653535
  2.306306,   0.280440,   0.653026
  2.315315,   0.280293,   0.652519
  2.324324,   0.280148,   0.652014
  2.333333,   0.280003,   0.651511
  2.342342,   0.279858,   0.651010
  2.351351,   0.279714,   0.650511
  2.360360,   0.279571,   0.650015
  2.369369,   0.279428,   0.649520
  2.378378,   0.279286,   0.649027
  2.387387,   0.279145,   0.648537
  2.396396,   0.279004,   0.648048
  2.405405,   0.278863,   0.647562
  2.414414,   0.278724,   0.647077
  2.423423,   0.278584,   0.646594
  2.432432,   0.278446,   0.646114
  2.441441,   0.278308,   0.645635
  2.450450,   0.278170,   0.645158
  2.459459,   0.278033,   0.644683
  2.468468,   0.277897,   0.644210
  2.477477,   0.277761,   0.643739
  2.486486,   0.277626,   0.643269
  2.495495,   0.277491,   0.642802
  2.504505,   0.277357,   0.642336
  2.513514,   0.277223,   0.641872
  2.522523,   0.277090,   0.641410
  2.531532,   0.276957,   0.640950
  2.540541,   0.276825,   0.640491
  2.549550,   0.276693,   0.640035
  2.558559,   0.276562,   0.639580
  2.567568,   0.276432,   0.639126
  2.576577,   0.276302,   0.638675
  2.585586,   0.276172,   0.638225
  2.594595,   0.276043,   0.637777
  2.603604,   0.275914,   0.637331
  2.612613,   0.275786,   0.636886
  2.621622,   0.275659,   0.636443
  2.630631,   0.275532,   0.636002
  2.639640,   0.275405,   0.635562
  2.648649,   0.275279,   0.635124
  2.657658,   0.275153,   0.634688
  2.666667,   0.275028,   0.634253
  2.675676,   0.274903,   0.633820
  2.684685,   0.274779,   0.633389
  2.693694,   0.274655,   0.632959
  2.702703,   0.274532,   0.632530
  2.711712,   0.274409,   0.632104
  2.720721,   0.274286,   0.631678
  2.729730,   0.274164,   0.631255
  2.738739,   0.274043,   0.630832
  2.747748,   0.273922,   0.630412
  2.756757,   0.273801,   0.629993
  2.765766,   0.273681,   0.629575
  2.774775,   0.273561,   0.629159
  2.783784,   0.273442,   0.628744
  2.792793,   0.273323,   0.628331
