h[m], water_content[-], rel_perm[-]
  1.585586,   0.293489,   0.611226
  1.594595,   0.293049,   0.610165
  1.603604,   0.292613,   0.609111
  1.612613,   0.292178,   0.608064
  1.621622,   0.291747,   0.607022
  1.630631,   0.291318,   0.605987
  1.639640,   0.290892,   0.604958
  1.648649,   0.290469,   0.603935
  1.657658,   0.290048,   0.602918
  1.666667,   0.289630,   0.601907
  1.675676,   0.289214,   0.600902
  1.684685,   0.288801,   0.599902
  1.693694,   0.288390,   0.598909
  1.702703,   0.287982,   0.597921
  1.711712,   0.287576,   0.596939
  1.720721,   0.287172,   0.595963
  1.729730,   0.286771,   0.594992
  1.738739,   0.286373,   0.594027
  1.747748,   0.285976,   0.593067
  1.756757,   0.285582,   0.592112
  1.765766,   0.285191,   0.591163
  1.774775,   0.284801,   0.590219
  1.783784,   0.284414,   0.589281
  1.792793,   0.284029,   0.588348
  1.801802,   0.283647,   0.587420
  1.810811,   0.283266,   0.586497
  1.819820,   0.282888,   0.585579
  1.828829,   0.282512,   0.584666
  1.837838,   0.282138,   0.583758
  1.846847,   0.281766,   0.582855
  1.855856,   0.281397,   0.581957
  1.864865,   0.281029,   0.581064
  1.873874,   0.280663,   0.580176
  1.882883,   0.280300,   0.579292
  1.891892,   0.279938,   0.578414
  1.900901,   0.279579,   0.577539
  1.909910,   0.279221,   0.576670
  1.918919,   0.278866,   0.575805
  1.927928,   0.278512,   0.574945
  1.936937,   0.278160,   0.574089
  1.945946,   0.277811,   0.573237
  1.954955,   0.277463,   0.572391
  1.963964,   0.277117,   0.571548
  1.972973,   0.276773,   0.570710
  1.981982,   0.276430,   0.569876
  1.990991,   0.276090,   0.569047
  2.000000,   0.275751,   0.568221
  2.009009,   0.275414,   0.567400
  2.018018,   0.275079,   0.566583
  2.027027,   0.274746,   0.565771
  2.036036,   0.274415,   0.564962
  2.045045,   0.274085,   0.564157
  2.054054,   0.273757,   0.563357
  2.063063,   0.273431,   0.562560
  2.072072,   0.273106,   0.561768
  2.081081,   0.272783,   0.560979
  2.090090,   0.272462,   0.560195
  2.099099,   0.272142,   0.559414
  2.108108,   0.271824,   0.558637
  2.117117,   0.271508,   0.557864
  2.126126,   0.271193,   0.557094
  2.135135,   0.270880,   0.556329
  2.144144,   0.270568,   0.555567
  2.153153,   0.270258,   0.554808
  2.162162,   0.269950,   0.554054
  2.171171,   0.269643,   0.553303
  2.180180,   0.269337,   0.552555
  2.189189,   0.269034,   0.551812
  2.198198,   0.268731,   0.551071
  2.207207,   0.268430,   0.550335
  2.216216,   0.268131,   0.549601
  2.225225,   0.267833,   0.548872
  2.234234,   0.267537,   0.548145
  2.243243,   0.267242,   0.547422
  2.252252,   0.266948,   0.546703
  2.261261,   0.266656,   0.545987
  2.270270,   0.266365,   0.545274
  2.279279,   0.266076,   0.544564
  2.288288,   0.265788,   0.543858
  2.297297,   0.265502,   0.543155
  2.306306,   0.265216,   0.542455
  2.315315,   0.264933,   0.541758
  2.324324,   0.264650,   0.541065
  2.333333,   0.264369,   0.540374
  2.342342,   0.264089,   0.539687
  2.351351,   0.263811,   0.539003
  2.360360,   0.263533,   0.538322
  2.369369,   0.263258,   0.537644
  2.378378,   0.262983,   0.536969
  2.387387,   0.262710,   0.536297
  2.396396,   0.262437,   0.535628
  2.405405,   0.262167,   0.534962
  2.414414,   0.261897,   0.534299
  2.423423,   0.261629,   0.533639
  2.432432,   0.261362,   0.532981
  2.441441,   0.261096,   0.532327
  2.450450,   0.260831,   0.531676
  2.459459,   0.260568,   0.531027
  2.468468,   0.260305,   0.530381
  2.477477,   0.260044,   0.529738
  2.486486,   0.259784,   0.529098
  2.495495,   0.259525,   0.528460
  2.504505,   0.259268,   0.527825
  2.513514,   0.259011,   0.527193
  2.522523,   0.258756,   0.526564
  2.531532,   0.258502,   0.525937
  2.540541,   0.258249,   0.525313
  2.549550,   0.257997,   0.524691
  2.558559,   0.257746,   0.524073
  2.567568,   0.257496,   0.523456
  2.576577,   0.257247,   0.522843
  2.585586,   0.257000,   0.522232
  2.594595,   0.256753,   0.521623
  2.603604,   0.256508,   0.521017
  2.612613,   0.256263,   0.520413
  2.621622,   0.256020,   0.519812
  2.630631,   0.255778,   0.519214
  2.639640,   0.255536,   0.518618
  2.648649,   0.255296,   0.518024
  2.657658,   0.255057,   0.517433
  2.666667,   0.254819,   0.516844
  2.675676,   0.254581,   0.516257
  2.684685,   0.254345,   0.515673
  2.693694,   0.254110,   0.515092
  2.702703,   0.253876,   0.514512
  2.711712,   0.253642,   0.513935
  2.720721,   0.253410,   0.513360
  2.729730,   0.253179,   0.512788
  2.738739,   0.252949,   0.512218
  2.747748,   0.252719,   0.511650
  2.756757,   0.252491,   0.511084
  2.765766,   0.252263,   0.510521
  2.774775,   0.252037,   0.509960
  2.783784,   0.251811,   0.509401
  2.792793,   0.251586,   0.508844
  2.801802,   0.251362,   0.508289
  2.810811,   0.251139,   0.507737
  2.819820,   0.250917,   0.507186
  2.828829,   0.250696,   0.506638
  2.837838,   0.250476,   0.506092
  2.846847,   0.250257,   0.505548
  2.855856,   0.250038,   0.505006
  2.864865,   0.249820,   0.504466
  2.873874,   0.249604,   0.503928
  2.882883,   0.249388,   0.503393
  2.891892,   0.249173,   0.502859
  2.900901,   0.248959,   0.502327
  2.909910,   0.248745,   0.501797
  2.918919,   0.248533,   0.501270
  2.927928,   0.248321,   0.500744
  2.936937,   0.248110,   0.500220
  2.945946,   0.247900,   0.499699
  2.954955,   0.247691,   0.499179
  2.963964,   0.247483,   0.498661
  2.972973,   0.247275,   0.498145
  2.981982,   0.247068,   0.497631
  2.990991,   0.246862,   0.497119
  3.000000,   0.246657,   0.496609
  3.009009,   0.246452,   0.496100
  3.018018,   0.246249,   0.495594
  3.027027,   0.246046,   0.495089
  3.036036,   0.245844,   0.494586
  3.045045,   0.245642,   0.494085
  3.054054,   0.245442,   0.493586
  3.063063,   0.245242,   0.493089
  3.072072,   0.245043,   0.492593
  3.081081,   0.244845,   0.492099
  3.090090,   0.244647,   0.491607
  3.099099,   0.244450,   0.491117
  3.108108,   0.244254,   0.490628
  3.117117,   0.244059,   0.490141
  3.126126,   0.243864,   0.489656
  3.135135,   0.243670,   0.489173
  3.144144,   0.243477,   0.488691
  3.153153,   0.243284,   0.488212
  3.162162,   0.243092,   0.487733
  3.171171,   0.242901,   0.487257
  3.180180,   0.242711,   0.486782
  3.189189,   0.242521,   0.486309
  3.198198,   0.242332,   0.485837
  3.207207,   0.242144,   0.485367
  3.216216,   0.241956,   0.484899
  3.225225,   0.241769,   0.484432
  3.234234,   0.241583,   0.483967
  3.243243,   0.241397,   0.483504
  3.252252,   0.241212,   0.483042
  3.261261,   0.241028,   0.482581
  3.270270,   0.240844,   0.482123
  3.279279,   0.240661,   0.481665
  3.288288,   0.240478,   0.481210
  3.297297,   0.240297,   0.480756
  3.306306,   0.240116,   0.480303
  3.315315,   0.239935,   0.479852
  3.324324,   0.239755,   0.479403
  3.333333,   0.239576,   0.478955
  3.342342,   0.239397,   0.478508
  3.351351,   0.239220,   0.478063
  3.360360,   0.239042,   0.477620
  3.369369,   0.238865,   0.477178
  3.378378,   0.238689,   0.476737
  3.387387,   0.238514,   0.476298
  3.396396,   0.238339,   0.475861
  3.405405,   0.238165,   0.475424
  3.414414,   0.237991,   0.474990
  3.423423,   0.237818,   0.474556
  3.432432,   0.237645,   0.474124
  3.441441,   0.237473,   0.473694
  3.450450,   0.237302,   0.473265
  3.459459,   0.237131,   0.472837
  3.468468,   0.236961,   0.472411
  3.477477,   0.236791,   0.471986
  3.486486,   0.236622,   0.471562
  3.495495,   0.236454,   0.471140
  3.504505,   0.236286,   0.470719
  3.513514,   0.236118,   0.470300
  3.522523,   0.235951,   0.469882
  3.531532,   0.235785,   0.469465
  3.540541,   0.235619,   0.469049
  3.549550,   0.235454,   0.468635
  3.558559,   0.235290,   0.468222
  3.567568,   0.235126,   0.467811
  3.576577,   0.234962,   0.467401
  3.585586,   0.234799,   0.466992
  3.594595,   0.234637,   0.466584
  3.603604,   0.234475,   0.466178
  3.612613,   0.234313,   0.465773
  3.621622,   0.234152,   0.465369
  3.630631,   0.233992,   0.464966
  3.639640,   0.233832,   0.464565
  3.648649,   0.233673,   0.464165
  3.657658,   0.233514,   0.463766
  3.666667,   0.233356,   0.463368
  3.675676,   0.233198,   0.462972
  3.684685,   0.233041,   0.462577
  3.693694,   0.232884,   0.462183
  3.702703,   0.232727,   0.461790
  3.711712,   0.232572,   0.461399
  3.720721,   0.232416,   0.461008
  3.729730,   0.232261,   0.460619
  3.738739,   0.232107,   0.460231
  3.747748,   0.231953,   0.459844
  3.756757,   0.231800,   0.459459
  3.765766,   0.231647,   0.459074
  3.774775,   0.231495,   0.458691
  3.783784,   0.231343,   0.458309
  3.792793,   0.231191,   0.457928
  3.801802,   0.231040,   0.457548
  3.810811,   0.230890,   0.457169
  3.819820,   0.230740,   0.456792
  3.828829,   0.230590,   0.456415
  3.837838,   0.230441,   0.456040
  3.846847,   0.230292,   0.455666
  3.855856,   0.230144,   0.455292
  3.864865,   0.229996,   0.454920
  3.873874,   0.229849,   0.454550
  3.882883,   0.229702,   0.454180
  3.891892,   0.229556,   0.453811
  3.900901,   0.229410,   0.453443
  3.909910,   0.229264,   0.453077
  3.918919,   0.229119,   0.452711
  3.927928,   0.228975,   0.452347
  3.936937,   0.228830,   0.451983
  3.945946,   0.228687,   0.451621
  3.954955,   0.228543,   0.451259
  3.963964,   0.228400,   0.450899
  3.972973,   0.228258,   0.450540
  3.981982,   0.228116,   0.450182
  3.990991,   0.227974,   0.449824
  4.000000,   0.227833,   0.449468
  4.009009,   0.227692,   0.449113
  4.018018,   0.227552,   0.448759
  4.027027,   0.227412,   0.448406
  4.036036,   0.227272,   0.448054
  4.045045,   0.227133,   0.447702
  4.054054,   0.226995,   0.447352
  4.063063,   0.226856,   0.447003
  4.072072,   0.226718,   0.446655
  4.081081,   0.226581,   0.446308
  4.090090,   0.226444,   0.445962
  4.099099,   0.226307,   0.445616
  4.108108,   0.226171,   0.445272
  4.117117,   0.226035,   0.444929
  4.126126,   0.225899,   0.444586
  4.135135,   0.225764,   0.444245
  4.144144,   0.225629,   0.443904
  4.153153,   0.225495,   0.443565
  4.162162,   0.225361,   0.443226
  4.171171,   0.225227,   0.442888
  4.180180,   0.225094,   0.442552
  4.189189,   0.224961,   0.442216
  4.198198,   0.224829,   0.441881
  4.207207,   0.224697,   0.441547
  4.216216,   0.224565,   0.441214
  4.225225,   0.224434,   0.440882
  4.234234,   0.224303,   0.440550
  4.243243,   0.224172,   0.440220
  4.252252,   0.224042,   0.439891
  4.261261,   0.223912,   0.439562
  4.270270,   0.223782,   0.439234
  4.279279,   0.223653,   0.438907
  4.288288,   0.223524,   0.438581
  4.297297,   0.223396,   0.438256
  4.306306,   0.223268,   0.437932
  4.315315,   0.223140,   0.437609
  4.324324,   0.223013,   0.437286
  4.333333,   0.222886,   0.436965
  4.342342,   0.222759,   0.436644
  4.351351,   0.222633,   0.436324
  4.360360,   0.222507,   0.436005
  4.369369,   0.222381,   0.435687
  4.378378,   0.222256,   0.435369
  4.387387,   0.222131,   0.435053
  4.396396,   0.222006,   0.434737
  4.405405,   0.221882,   0.434422
  4.414414,   0.221758,   0.434108
  4.423423,   0.221635,   0.433795
  4.432432,   0.221511,   0.433482
  4.441441,   0.221389,   0.433171
  4.450450,   0.221266,   0.432860
  4.459459,   0.221144,   0.432550
  4.468468,   0.221022,   0.432241
  4.477477,   0.220900,   0.431932
  4.486486,   0.220779,   0.431625
  4.495495,   0.220658,   0.431318
  4.504505,   0.220537,   0.431012
  4.513514,   0.220417,   0.430707
  4.522523,   0.220297,   0.430402
  4.531532,   0.220177,   0.430098
  4.540541,   0.220058,   0.429796
  4.549550,   0.219939,   0.429493
  4.558559,   0.219820,   0.429192
  4.567568,   0.219702,   0.428891
  4.576577,   0.219584,   0.428592
  4.585586,   0.219466,   0.428292
  4.594595,   0.219348,   0.427994
  4.603604,   0.219231,   0.427697
  4.612613,   0.219114,   0.427400
  4.621622,   0.218998,   0.427104
  4.630631,   0.218881,   0.426808
  4.639640,   0.218766,   0.426514
  4.648649,   0.218650,   0.426220
  4.657658,   0.218534,   0.425927
  4.666667,   0.218419,   0.425634
  4.675676,   0.218305,   0.425342
  4.684685,   0.218190,   0.425051
  4.693694,   0.218076,   0.424761
  4.702703,   0.217962,   0.424472
  4.711712,   0.217848,   0.424183
  4.720721,   0.217735,   0.423895
  4.729730,   0.217622,   0.423607
  4.738739,   0.217509,   0.423321
  4.747748,   0.217397,   0.423035
  4.756757,   0.217285,   0.422749
  4.765766,   0.217173,   0.422465
  4.774775,   0.217061,   0.422181
  4.783784,   0.216950,   0.421898
  4.792793,   0.216839,   0.421615
  4.801802,   0.216728,   0.421333
  4.810811,   0.216618,   0.421052
  4.819820,   0.216508,   0.420771
  4.828829,   0.216398,   0.420492
  4.837838,   0.216288,   0.420213
  4.846847,   0.216179,   0.419934
  4.855856,   0.216069,   0.419656
  4.864865,   0.215961,   0.419379
  4.873874,   0.215852,   0.419103
