h[m], water_content[-], rel_perm[-]
  1.585586,   0.370982,   0.791562
  1.594595,   0.370748,   0.790752
  1.603604,   0.370514,   0.789946
  1.612613,   0.370281,   0.789142
  1.621622,   0.370049,   0.788342
  1.630631,   0.369818,   0.787545
  1.639640,   0.369588,   0.786752
  1.648649,   0.369359,   0.785961
  1.657658,   0.369131,   0.785174
  1.666667,   0.368904,   0.784391
  1.675676,   0.368677,   0.783610
  1.684685,   0.368451,   0.782833
  1.693694,   0.368227,   0.782058
  1.702703,   0.368003,   0.781287
  1.711712,   0.367780,   0.780519
  1.720721,   0.367558,   0.779754
  1.729730,   0.367336,   0.778992
  1.738739,   0.367116,   0.778234
  1.747748,   0.366896,   0.777478
  1.756757,   0.366678,   0.776725
  1.765766,   0.366460,   0.775976
  1.774775,   0.366243,   0.775229
  1.783784,   0.366026,   0.774485
  1.792793,   0.365811,   0.773744
  1.801802,   0.365596,   0.773006
  1.810811,   0.365382,   0.772271
  1.819820,   0.365169,   0.771539
  1.828829,   0.364957,   0.770810
  1.837838,   0.364746,   0.770084
  1.846847,   0.364535,   0.769360
  1.855856,   0.364325,   0.768639
  1.864865,   0.364116,   0.767921
  1.873874,   0.363908,   0.767206
  1.882883,   0.363700,   0.766494
  1.891892,   0.363493,   0.765784
  1.900901,   0.363287,   0.765077
  1.909910,   0.363082,   0.764373
  1.918919,   0.362878,   0.763671
  1.927928,   0.362674,   0.762972
  1.936937,   0.362471,   0.762276
  1.945946,   0.362268,   0.761583
  1.954955,   0.362067,   0.760892
  1.963964,   0.361866,   0.760203
  1.972973,   0.361666,   0.759518
  1.981982,   0.361466,   0.758835
  1.990991,   0.361268,   0.758154
  2.000000,   0.361070,   0.757476
  2.009009,   0.360873,   0.756801
  2.018018,   0.360676,   0.756128
  2.027027,   0.360480,   0.755457
  2.036036,   0.360285,   0.754789
  2.045045,   0.360090,   0.754124
  2.054054,   0.359897,   0.753461
  2.063063,   0.359703,   0.752800
  2.072072,   0.359511,   0.752142
  2.081081,   0.359319,   0.751486
  2.090090,   0.359128,   0.750833
  2.099099,   0.358938,   0.750182
  2.108108,   0.358748,   0.749533
  2.117117,   0.358559,   0.748887
  2.126126,   0.358370,   0.748243
  2.135135,   0.358183,   0.747601
  2.144144,   0.357995,   0.746962
  2.153153,   0.357809,   0.746325
  2.162162,   0.357623,   0.745690
  2.171171,   0.357438,   0.745058
  2.180180,   0.357253,   0.744427
  2.189189,   0.357069,   0.743799
  2.198198,   0.356886,   0.743174
  2.207207,   0.356703,   0.742550
  2.216216,   0.356521,   0.741929
  2.225225,   0.356340,   0.741310
  2.234234,   0.356159,   0.740693
  2.243243,   0.355978,   0.740078
  2.252252,   0.355799,   0.739466
  2.261261,   0.355620,   0.738855
  2.270270,   0.355441,   0.738247
  2.279279,   0.355263,   0.737641
  2.288288,   0.355086,   0.737037
  2.297297,   0.354909,   0.736435
  2.306306,   0.354733,   0.735835
  2.315315,   0.354558,   0.735237
  2.324324,   0.354383,   0.734641
  2.333333,   0.354208,   0.734047
  2.342342,   0.354034,   0.733456
  2.351351,   0.353861,   0.732866
  2.360360,   0.353688,   0.732278
  2.369369,   0.353516,   0.731692
  2.378378,   0.353345,   0.731109
  2.387387,   0.353174,   0.730527
  2.396396,   0.353003,   0.729947
  2.405405,   0.352833,   0.729369
  2.414414,   0.352664,   0.728794
  2.423423,   0.352495,   0.728220
  2.432432,   0.352327,   0.727648
  2.441441,   0.352159,   0.727078
  2.450450,   0.351992,   0.726509
  2.459459,   0.351825,   0.725943
  2.468468,   0.351659,   0.725379
  2.477477,   0.351493,   0.724816
  2.486486,   0.351328,   0.724255
  2.495495,   0.351164,   0.723697
  2.504505,   0.351000,   0.723139
  2.513514,   0.350836,   0.722584
  2.522523,   0.350673,   0.722031
  2.531532,   0.350511,   0.721479
  2.540541,   0.350349,   0.720930
  2.549550,   0.350187,   0.720382
  2.558559,   0.350026,   0.719835
  2.567568,   0.349865,   0.719291
  2.576577,   0.349705,   0.718748
  2.585586,   0.349546,   0.718207
  2.594595,   0.349387,   0.717668
  2.603604,   0.349228,   0.717131
  2.612613,   0.349070,   0.716595
  2.621622,   0.348913,   0.716061
  2.630631,   0.348756,   0.715528
  2.639640,   0.348599,   0.714998
  2.648649,   0.348443,   0.714469
  2.657658,   0.348287,   0.713942
  2.666667,   0.348132,   0.713416
  2.675676,   0.347977,   0.712892
  2.684685,   0.347823,   0.712370
  2.693694,   0.347669,   0.711849
  2.702703,   0.347516,   0.711330
  2.711712,   0.347363,   0.710813
  2.720721,   0.347210,   0.710297
  2.729730,   0.347058,   0.709783
  2.738739,   0.346907,   0.709270
  2.747748,   0.346756,   0.708759
  2.756757,   0.346605,   0.708249
  2.765766,   0.346455,   0.707742
  2.774775,   0.346305,   0.707235
  2.783784,   0.346156,   0.706731
  2.792793,   0.346007,   0.706227
  2.801802,   0.345859,   0.705726
  2.810811,   0.345711,   0.705226
  2.819820,   0.345563,   0.704727
  2.828829,   0.345416,   0.704230
  2.837838,   0.345269,   0.703734
  2.846847,   0.345123,   0.703240
  2.855856,   0.344977,   0.702748
  2.864865,   0.344832,   0.702256
  2.873874,   0.344687,   0.701767
  2.882883,   0.344542,   0.701279
  2.891892,   0.344398,   0.700792
  2.900901,   0.344254,   0.700307
  2.909910,   0.344111,   0.699823
  2.918919,   0.343968,   0.699340
  2.927928,   0.343825,   0.698860
  2.936937,   0.343683,   0.698380
  2.945946,   0.343541,   0.697902
  2.954955,   0.343400,   0.697425
  2.963964,   0.343259,   0.696950
  2.972973,   0.343118,   0.696476
  2.981982,   0.342978,   0.696004
  2.990991,   0.342838,   0.695532
  3.000000,   0.342699,   0.695063
  3.009009,   0.342560,   0.694594
  3.018018,   0.342421,   0.694127
  3.027027,   0.342283,   0.693662
  3.036036,   0.342145,   0.693197
  3.045045,   0.342008,   0.692734
  3.054054,   0.341871,   0.692273
  3.063063,   0.341734,   0.691813
  3.072072,   0.341598,   0.691354
  3.081081,   0.341462,   0.690896
  3.090090,   0.341326,   0.690440
  3.099099,   0.341191,   0.689984
  3.108108,   0.341056,   0.689531
  3.117117,   0.340922,   0.689078
  3.126126,   0.340787,   0.688627
  3.135135,   0.340654,   0.688177
  3.144144,   0.340520,   0.687729
  3.153153,   0.340387,   0.687281
  3.162162,   0.340255,   0.686835
  3.171171,   0.340122,   0.686390
  3.180180,   0.339990,   0.685947
  3.189189,   0.339859,   0.685504
  3.198198,   0.339728,   0.685063
  3.207207,   0.339597,   0.684623
  3.216216,   0.339466,   0.684185
  3.225225,   0.339336,   0.683747
  3.234234,   0.339206,   0.683311
  3.243243,   0.339077,   0.682876
  3.252252,   0.338947,   0.682442
  3.261261,   0.338819,   0.682009
  3.270270,   0.338690,   0.681578
  3.279279,   0.338562,   0.681148
  3.288288,   0.338434,   0.680719
  3.297297,   0.338307,   0.680291
  3.306306,   0.338179,   0.679864
  3.315315,   0.338053,   0.679438
  3.324324,   0.337926,   0.679014
  3.333333,   0.337800,   0.678591
  3.342342,   0.337674,   0.678169
  3.351351,   0.337549,   0.677748
  3.360360,   0.337423,   0.677328
  3.369369,   0.337298,   0.676909
  3.378378,   0.337174,   0.676491
  3.387387,   0.337050,   0.676075
  3.396396,   0.336926,   0.675659
  3.405405,   0.336802,   0.675245
  3.414414,   0.336679,   0.674832
  3.423423,   0.336556,   0.674420
